,id,organization_id,state,name,type,age,gender,size,url
835,70488854,MD492,MD,Kim,Cat,Baby,Female,Medium,https://www.petfinder.com/cat/kim-70488854/md/mount-rainier/a-cats-life-rescue-md492/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
836,70488859,CA866,CA,TRAX,Dog,Baby,Male,Small,https://www.petfinder.com/dog/trax-70488859/ca/mckinleyville/humboldt-county-animal-shelter-ca866/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
837,70488855,CA2430,CA,Ruby,Cat,Senior,Female,Medium,https://www.petfinder.com/cat/ruby-70488855/ca/oceanside/san-diego-humane-society-oceanside-campus-for-cats-and-small-animals-ca2430/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
838,70488856,CA2430,CA,Fergie,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/fergie-70488856/ca/oceanside/san-diego-humane-society-oceanside-campus-for-cats-and-small-animals-ca2430/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
839,70488857,CA2430,CA,Steven,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/steven-70488857/ca/oceanside/san-diego-humane-society-oceanside-campus-for-cats-and-small-animals-ca2430/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
840,70488853,NC290,NC,DUMPLIN,Cat,Young,Female,Medium,https://www.petfinder.com/cat/dumplin-70488853/nc/haw-river/burlington-animal-services-nc290/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
841,70488843,NC590,NC,ZHARIA,Cat,Adult,Female,Large,https://www.petfinder.com/cat/zharia-70488843/nc/raleigh/spca-of-wake-county-nc590/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
842,70488844,NC590,NC,TIG,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/tig-70488844/nc/raleigh/spca-of-wake-county-nc590/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
843,70488845,NC590,NC,MUSHKA,Cat,Adult,Male,Large,https://www.petfinder.com/cat/mushka-70488845/nc/raleigh/spca-of-wake-county-nc590/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
844,70488846,NC590,NC,LOLO,Cat,Baby,Female,Small,https://www.petfinder.com/cat/lolo-70488846/nc/raleigh/spca-of-wake-county-nc590/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
845,70488847,NC590,NC,LULU,Cat,Baby,Female,Small,https://www.petfinder.com/cat/lulu-70488847/nc/raleigh/spca-of-wake-county-nc590/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
846,70488848,NC590,NC,GALINDA,Dog,Baby,Female,Small,https://www.petfinder.com/dog/galinda-70488848/nc/raleigh/spca-of-wake-county-nc590/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
847,70488849,NC590,NC,CATFISH,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/catfish-70488849/nc/raleigh/spca-of-wake-county-nc590/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
848,70488850,NC590,NC,VIRGIL,Dog,Adult,Male,Large,https://www.petfinder.com/dog/virgil-70488850/nc/raleigh/spca-of-wake-county-nc590/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
849,70488840,MS24,MS,Blackberry,Cat,Young,Female,Small,https://www.petfinder.com/cat/blackberry-70488840/ms/gautier/jackson-county-animal-shelter-ms24/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
850,70488841,MS24,MS,Brinkley,Cat,Baby,Female,Small,https://www.petfinder.com/cat/brinkley-70488841/ms/gautier/jackson-county-animal-shelter-ms24/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
851,70488842,MS24,MS,Popcorn,Cat,Young,Female,Small,https://www.petfinder.com/cat/popcorn-70488842/ms/gautier/jackson-county-animal-shelter-ms24/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
852,70488839,TX403,TX,Minnie,Cat,Young,Female,Medium,https://www.petfinder.com/cat/minnie-70488839/tx/houston/houston-spca-tx403/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
853,70488832,CA595,CA,SPOILER,Cat,Young,Female,Medium,https://www.petfinder.com/cat/spoiler-70488832/ca/san-jose/city-of-san-jose-animal-care-center-ca595/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
854,70488833,CA595,CA,FANBELT,Cat,Young,Female,Medium,https://www.petfinder.com/cat/fanbelt-70488833/ca/san-jose/city-of-san-jose-animal-care-center-ca595/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
855,70488834,CA595,CA,SUNROOF,Cat,Young,Male,Large,https://www.petfinder.com/cat/sunroof-70488834/ca/san-jose/city-of-san-jose-animal-care-center-ca595/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
856,70488835,CA595,CA,AXLE,Cat,Baby,Male,Small,https://www.petfinder.com/cat/axle-70488835/ca/san-jose/city-of-san-jose-animal-care-center-ca595/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
857,70488836,CA595,CA,HUBCAP,Cat,Young,Female,Medium,https://www.petfinder.com/cat/hubcap-70488836/ca/san-jose/city-of-san-jose-animal-care-center-ca595/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
858,70488824,CA1110,CA,PIGEON,Cat,Young,Female,Medium,https://www.petfinder.com/cat/pigeon-70488824/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
859,70488825,CA1110,CA,CLOONEY,Cat,Adult,Male,Large,https://www.petfinder.com/cat/clooney-70488825/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
860,70488826,CA595,CA,FENDER BENDER,Cat,Young,Male,Large,https://www.petfinder.com/cat/fender-bender-70488826/ca/san-jose/city-of-san-jose-animal-care-center-ca595/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
861,70488827,CA595,CA,IGNITION,Cat,Young,Female,Medium,https://www.petfinder.com/cat/ignition-70488827/ca/san-jose/city-of-san-jose-animal-care-center-ca595/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
862,70488828,CA595,CA,CATALYTIC CONVERTER,Cat,Baby,Male,Small,https://www.petfinder.com/cat/catalytic-converter-70488828/ca/san-jose/city-of-san-jose-animal-care-center-ca595/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
863,70488829,CA595,CA,TRANSMISSION,Cat,Baby,Male,Small,https://www.petfinder.com/cat/transmission-70488829/ca/san-jose/city-of-san-jose-animal-care-center-ca595/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
864,70488830,CA595,CA,PRNDL,Cat,Baby,Female,Small,https://www.petfinder.com/cat/prndl-70488830/ca/san-jose/city-of-san-jose-animal-care-center-ca595/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
865,70488831,CA595,CA,LENCHO,Cat,Adult,Male,Large,https://www.petfinder.com/cat/lencho-70488831/ca/san-jose/city-of-san-jose-animal-care-center-ca595/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
866,70488822,VA728,VA,Faith,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/faith-70488822/va/reston/safe-haven-puppy-rescue-va728/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
867,70488819,CA894,CA,MCGEE,Cat,Young,Male,Large,https://www.petfinder.com/cat/mcgee-70488819/ca/camarillo/ventura-county-animal-services-ca894/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
868,70488820,CA894,CA,FINNIGAN,Cat,Adult,Male,Small,https://www.petfinder.com/cat/finnigan-70488820/ca/camarillo/ventura-county-animal-services-ca894/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
869,70488821,CA894,CA,Q,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/q-70488821/ca/camarillo/ventura-county-animal-services-ca894/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
870,70488817,LA130,LA,BULLET,Dog,Young,Male,Small,https://www.petfinder.com/dog/bullet-70488817/la/lacombe/st-tammany-parish-department-of-animal-services-la130/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
871,70488818,LA130,LA,REMI MA,Dog,Adult,Female,Small,https://www.petfinder.com/dog/remi-ma-70488818/la/lacombe/st-tammany-parish-department-of-animal-services-la130/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
872,70488816,GA244,GA,Popcorn ,Dog,Baby,Male,Medium,https://www.petfinder.com/dog/popcorn-70488816/ga/monticello/atlanta-canine-adoption-project-ga244/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
873,70488808,NC448,NC,DENIM,Dog,Young,Male,Medium,https://www.petfinder.com/dog/denim-70488808/nc/fayetteville/cumberland-county-animal-services-nc448/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
874,70488810,NC448,NC,FOXX,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/foxx-70488810/nc/fayetteville/cumberland-county-animal-services-nc448/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
875,70488811,NC448,NC,A407434,Cat,Adult,Male,Large,https://www.petfinder.com/cat/a407434-70488811/nc/fayetteville/cumberland-county-animal-services-nc448/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
876,70488812,NC448,NC,BLITZ,Dog,Baby,Male,Small,https://www.petfinder.com/dog/blitz-70488812/nc/fayetteville/cumberland-county-animal-services-nc448/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
877,70488813,NC448,NC,LIAM,Dog,Baby,Male,Medium,https://www.petfinder.com/dog/liam-70488813/nc/fayetteville/cumberland-county-animal-services-nc448/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
878,70488814,NC448,NC,ARIEL,Dog,Young,Female,Medium,https://www.petfinder.com/dog/ariel-70488814/nc/fayetteville/cumberland-county-animal-services-nc448/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
879,70488815,NC448,NC,JUSTICE,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/justice-70488815/nc/fayetteville/cumberland-county-animal-services-nc448/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
880,70488802,CA324,CA,Doogie,Dog,Young,Male,Small,https://www.petfinder.com/dog/doogie-70488802/ca/manteca/city-of-manteca-animal-shelter-ca324/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
881,70488804,GA562,GA,Gunner,Dog,Baby,Male,Medium,https://www.petfinder.com/dog/gunner-70488804/ga/blue-ridge/humane-society-of-blue-ridge-ga562/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
882,70488805,GA562,GA,Tesa,Cat,Young,Female,Medium,https://www.petfinder.com/cat/tesa-70488805/ga/blue-ridge/humane-society-of-blue-ridge-ga562/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
883,70488806,GA562,GA,Maverick,Dog,Baby,Male,Medium,https://www.petfinder.com/dog/maverick-70488806/ga/blue-ridge/humane-society-of-blue-ridge-ga562/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
884,70488803,OK30,OK,GWEN,Dog,Young,Female,Large,https://www.petfinder.com/dog/gwen-70488803/ok/edmond/city-of-edmond-animal-welfare-ok30/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
885,70488801,FL464,FL,Riley,Dog,Baby,Female,Large,https://www.petfinder.com/dog/riley-70488801/sc/abbeville/second-chance-rescue-fl464/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
886,70488800,CA2271,CA,Wetzel Pretzel ,Dog,Senior,Male,Small,https://www.petfinder.com/dog/wetzel-pretzel-70488800/ca/los-angeles/a-purposeful-rescue-ca2271/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
887,70488798,LA368,LA,Sparkles,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/sparkles-70488798/la/new-orleans/take-paws-rescue-la368/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
888,70488792,NM13,NM,YANG,Dog,Young,Male,Large,https://www.petfinder.com/dog/yang-70488792/nm/albuquerque/albuquerque-animal-welfare-eastside-nm13/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
889,70488793,NM13,NM,METAL,Dog,Baby,Male,Small,https://www.petfinder.com/dog/metal-70488793/nm/albuquerque/albuquerque-animal-welfare-eastside-nm13/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
890,70488794,NM13,NM,POPIS,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/popis-70488794/nm/albuquerque/albuquerque-animal-welfare-eastside-nm13/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
891,70488796,NM13,NM,BOULDER,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/boulder-70488796/nm/albuquerque/albuquerque-animal-welfare-eastside-nm13/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
892,70488797,NM13,NM,YING,Dog,Young,Female,Large,https://www.petfinder.com/dog/ying-70488797/nm/albuquerque/albuquerque-animal-welfare-eastside-nm13/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
893,70488791,NY08,NY,Meme,Cat,Young,Male,Medium,https://www.petfinder.com/cat/meme-70488791/ny/brooklyn/animal-care-centers-of-nyc-brooklyn-ny08/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
894,70488789,NY08,NY,Arpeggio,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/arpeggio-70488789/ny/brooklyn/animal-care-centers-of-nyc-brooklyn-ny08/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
895,70488779,GA247,GA,Dewy,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/dewy-70488779/ga/covington/newton-county-animal-control-ga247/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
896,70488781,GA247,GA,18046,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/18046-70488781/ga/covington/newton-county-animal-control-ga247/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
897,70488782,GA247,GA,18055,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/18055-70488782/ga/covington/newton-county-animal-control-ga247/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
898,70488777,CA611,CA,Piggle,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/piggle-70488777/ca/napa/napa-county-animal-shelter-ca611/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
899,70488776,NJ883,NJ,Leroy,Dog,Young,Male,Small,https://www.petfinder.com/dog/leroy-70488776/nj/verona/rosemaries-rescue-ranch-nj883/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
900,70488774,MA147,MA,SACHI,Cat,Adult,Female,Small,https://www.petfinder.com/cat/sachi-70488774/ma/methuen/mspca-at-nevins-farm-ma147/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
901,70488775,MA147,MA,SHWEINHUND,Cat,Young,Male,Small,https://www.petfinder.com/cat/shweinhund-70488775/ma/methuen/mspca-at-nevins-farm-ma147/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
902,70488768,MO208,MO,PURRCY,Cat,Young,Male,Small,https://www.petfinder.com/cat/purrcy-70488768/mo/st-louis/humane-society-of-missouri-st-louis-county-mo208/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
903,70488770,MO208,MO,PHOEBE,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/phoebe-70488770/mo/st-louis/humane-society-of-missouri-st-louis-county-mo208/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
904,70488771,MO208,MO,PRUE,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/prue-70488771/mo/st-louis/humane-society-of-missouri-st-louis-county-mo208/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
905,70488772,MO208,MO,DEXTER,Dog,Baby,Male,Small,https://www.petfinder.com/dog/dexter-70488772/mo/st-louis/humane-society-of-missouri-st-louis-county-mo208/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
906,70488773,MO208,MO,AMARETTO,Cat,Baby,Female,Small,https://www.petfinder.com/cat/amaretto-70488773/mo/st-louis/humane-society-of-missouri-st-louis-county-mo208/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
907,70488767,NJ763,NJ,Lord Sweet Cheeks,Cat,Adult,Male,Large,https://www.petfinder.com/cat/lord-sweet-cheeks-70488767/nj/jersey-city/pad-paws-rescue-nj763/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
908,70488763,TN268,TN,Grace,Dog,Baby,Female,Medium,https://www.petfinder.com/dog/grace-70488763/tn/morristown/morristown-hamblen-humane-society-tn268/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
909,70488764,TN268,TN,Frankie,Dog,Young,Male,Medium,https://www.petfinder.com/dog/frankie-70488764/tn/morristown/morristown-hamblen-humane-society-tn268/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
